,MODELYEAR,MAKE,MODEL,VEHICLECLASS,ENGINESIZE,CYLINDERS,TRANSMISSION,FUELTYPE,FUELCONSUMPTION_CITY,FUELCONSUMPTION_HWY,FUELCONSUMPTION_COMB,FUELCONSUMPTION_COMB_MPG,CO2EMISSIONS
229,2010,CHEVROLET,HHR PANEL,SUV,2.2,4,A4,E,14.8,10.6,12.9,22.0,206.0
230,2010,CHEVROLET,HHR PANEL,SUV,2.2,4,M5,X,10.5,7.3,9.1,31.0,209.0
231,2010,CHEVROLET,HHR PANEL,SUV,2.2,4,M5,E,14.2,10.2,12.4,23.0,198.0
232,2010,CHEVROLET,HHR SS,SUV,2.0,4,A4,Z,12.2,8.2,10.4,27.0,239.0
233,2010,CHEVROLET,HHR SS,SUV,2.0,4,M5,Z,11.2,8.1,9.8,29.0,225.0
234,2010,CHEVROLET,IMPALA,FULL-SIZE,3.5,6,A4,X,12.2,8.0,10.3,27.0,237.0
235,2010,CHEVROLET,IMPALA,FULL-SIZE,3.5,6,A4,E,16.5,10.7,13.9,20.0,222.0
236,2010,CHEVROLET,IMPALA,FULL-SIZE,3.9,6,A4,X,13.5,8.8,11.4,25.0,262.0
237,2010,CHEVROLET,IMPALA,FULL-SIZE,3.9,6,A4,E,18.1,11.9,15.3,18.0,245.0
238,2010,CHEVROLET,MALIBU,MID-SIZE,2.4,4,A4,X,10.9,7.8,9.5,30.0,219.0
239,2010,CHEVROLET,MALIBU,MID-SIZE,2.4,4,A4,E,14.8,9.9,12.6,22.0,202.0
240,2010,CHEVROLET,MALIBU,MID-SIZE,2.4,4,AS6,X,10.8,7.1,9.1,31.0,209.0
241,2010,CHEVROLET,MALIBU,MID-SIZE,2.4,4,AS6,E,15.7,9.9,13.1,22.0,210.0
242,2010,CHEVROLET,MALIBU,MID-SIZE,3.5,6,A4,X,12.2,8.0,10.3,27.0,237.0
243,2010,CHEVROLET,MALIBU,MID-SIZE,3.5,6,A4,E,16.5,10.7,13.9,20.0,222.0
244,2010,CHEVROLET,MALIBU,MID-SIZE,3.6,6,AS6,X,13.7,9.3,11.7,24.0,269.0
245,2010,CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,4.3,6,A4,X,15.7,11.8,14.0,20.0,322.0
246,2010,CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,4.8,8,A4,X,17.0,12.3,14.9,19.0,343.0
247,2010,CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,4.8,8,A4,E,22.2,16.7,19.7,14.0,315.0
248,2010,CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A6,X,15.9,11.1,13.7,21.0,315.0
249,2010,CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A6,E,21.3,14.7,18.3,15.0,293.0
250,2010,CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,6.2,8,A6,Z,18.8,12.5,16.0,18.0,368.0
251,2010,CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,6.2,8,A6,E,24.1,16.9,20.9,14.0,334.0
252,2010,CHEVROLET,SILVERADO 4WD,PICKUP TRUCK - STANDARD,4.3,6,A4,X,16.6,13.3,15.1,19.0,347.0
253,2010,CHEVROLET,SILVERADO 4WD,PICKUP TRUCK - STANDARD,4.8,8,A4,X,17.7,13.4,15.7,18.0,361.0
254,2010,CHEVROLET,SILVERADO 4WD,PICKUP TRUCK - STANDARD,4.8,8,A4,E,23.2,17.8,20.8,14.0,333.0
255,2010,CHEVROLET,SILVERADO 4WD,PICKUP TRUCK - STANDARD,5.3,8,A6,X,16.1,11.2,13.9,20.0,320.0
256,2010,CHEVROLET,SILVERADO 4WD,PICKUP TRUCK - STANDARD,5.3,8,A6,E,21.5,14.7,18.5,15.0,296.0
257,2010,CHEVROLET,SILVERADO 4WD,PICKUP TRUCK - STANDARD,6.2,8,A6,Z,19.4,12.6,16.3,17.0,375.0
258,2010,CHEVROLET,SILVERADO 4WD,PICKUP TRUCK - STANDARD,6.2,8,A6,E,24.9,17.4,21.5,13.0,344.0
259,2010,CHEVROLET,SILVERADO HYBRID,PICKUP TRUCK - STANDARD,6.0,8,AV,X,11.1,10.7,10.9,26.0,251.0
260,2010,CHEVROLET,SILVERADO HYBRID 4WD,PICKUP TRUCK - STANDARD,6.0,8,AV,X,11.2,10.7,11.0,26.0,253.0
261,2010,CHEVROLET,SILVERADO XFE,PICKUP TRUCK - STANDARD,5.3,8,A6,X,15.3,10.7,13.3,21.0,306.0
262,2010,CHEVROLET,SILVERADO XFE,PICKUP TRUCK - STANDARD,5.3,8,A6,E,20.7,14.4,17.9,16.0,286.0
263,2010,CHEVROLET,SUBURBAN,SUV,5.3,8,A6,X,16.1,11.3,13.9,20.0,320.0
264,2010,CHEVROLET,SUBURBAN,SUV,5.3,8,A6,E,21.6,14.7,18.5,15.0,296.0
265,2010,CHEVROLET,TAHOE,SUV,5.3,8,A6,X,16.1,11.3,13.9,20.0,320.0
266,2010,CHEVROLET,TAHOE,SUV,5.3,8,A6,E,21.6,14.7,18.5,15.0,296.0
267,2010,CHEVROLET,TAHOE 4WD,SUV,5.3,8,A6,X,16.1,11.2,13.9,20.0,320.0
268,2010,CHEVROLET,TAHOE 4WD,SUV,5.3,8,A6,E,21.5,14.7,18.5,15.0,296.0
269,2010,CHEVROLET,TAHOE HYBRID,SUV,6.0,8,AV,X,11.1,10.7,10.9,26.0,251.0
270,2010,CHEVROLET,TAHOE HYBRID 4WD,SUV,6.0,8,AV,X,11.2,10.7,11.0,26.0,253.0
271,2010,CHEVROLET,TRAVERSE,SUV,3.6,6,A6,X,14.3,9.9,12.3,23.0,283.0
272,2010,CHEVROLET,TRAVERSE AWD,SUV,3.6,6,A6,X,14.7,10.4,12.8,22.0,294.0
273,2010,CHRYSLER,300,FULL-SIZE,3.5,6,A4,X,13.7,9.6,11.9,24.0,274.0
274,2010,CHRYSLER,300 AWD,FULL-SIZE,3.5,6,AS5,X,14.2,10.2,12.4,23.0,285.0
275,2010,CHRYSLER,300C (MDS),FULL-SIZE,5.7,8,AS5,X,15.1,9.5,12.6,22.0,290.0
276,2010,CHRYSLER,300C AWD (MDS),FULL-SIZE,5.7,8,AS5,X,15.0,10.3,12.9,22.0,297.0
277,2010,CHRYSLER,300C SRT8,FULL-SIZE,6.1,8,AS5,Z,17.8,12.5,15.4,18.0,354.0
278,2010,CHRYSLER,PT CRUISER,SUV,2.4,4,A4,X,12.5,9.6,11.2,25.0,258.0
279,2010,CHRYSLER,SEBRING CONVERTIBLE,COMPACT,2.4,4,A4,X,11.7,8.2,10.1,28.0,232.0
280,2010,CHRYSLER,SEBRING CONVERTIBLE,COMPACT,3.5,6,AS6,X,14.5,8.8,11.9,24.0,274.0
281,2010,CHRYSLER,SEBRING CONVERTIBLE FFV,COMPACT,2.7,6,A4,X,13.2,9.0,11.3,25.0,260.0
282,2010,CHRYSLER,SEBRING CONVERTIBLE FFV,COMPACT,2.7,6,A4,E,18.6,12.2,15.7,18.0,251.0
283,2010,CHRYSLER,SEBRING SEDAN,MID-SIZE,2.4,4,A4,X,11.1,7.9,9.6,29.0,221.0
284,2010,CHRYSLER,SEBRING SEDAN,MID-SIZE,3.5,6,AS6,X,14.5,8.8,11.9,24.0,274.0
285,2010,CHRYSLER,SEBRING SEDAN FFV,MID-SIZE,2.7,6,A4,X,12.2,8.6,10.6,27.0,244.0
286,2010,CHRYSLER,SEBRING SEDAN FFV,MID-SIZE,2.7,6,A4,E,17.2,11.8,14.8,19.0,237.0
287,2010,CHRYSLER,TOWN & COUNTRY,MINIVAN,4.0,6,A6,X,13.7,9.4,11.8,24.0,271.0
288,2010,DODGE,AVENGER,MID-SIZE,2.4,4,A4,X,11.1,7.9,9.6,29.0,221.0
289,2010,DODGE,AVENGER,MID-SIZE,3.5,6,AS6,X,14.5,8.8,11.9,24.0,274.0
290,2010,DODGE,CALIBER,MID-SIZE,2.0,4,AV,X,10.3,8.7,9.6,29.0,221.0
291,2010,DODGE,CALIBER,MID-SIZE,2.0,4,M5,X,10.4,7.5,9.1,31.0,209.0
292,2010,DODGE,CHALLENGER,FULL-SIZE,3.5,6,AS5,X,13.3,9.5,11.6,24.0,267.0
293,2010,DODGE,CHALLENGER,FULL-SIZE,5.7,8,M6,X,15.4,9.7,12.9,22.0,297.0
294,2010,DODGE,CHALLENGER (MDS),FULL-SIZE,5.7,8,AS5,X,15.1,9.5,12.6,22.0,290.0
295,2010,DODGE,CHALLENGER SRT8,FULL-SIZE,6.1,8,AS5,Z,17.8,12.5,15.4,18.0,354.0
296,2010,DODGE,CHALLENGER SRT8,FULL-SIZE,6.1,8,M6,Z,17.3,10.9,14.4,20.0,331.0
297,2010,DODGE,CHARGER,FULL-SIZE,2.7,6,A4,X,12.8,9.1,11.1,25.0,255.0
298,2010,DODGE,CHARGER,FULL-SIZE,3.5,6,A4,X,13.7,9.6,11.9,24.0,274.0
299,2010,DODGE,CHARGER (MDS),FULL-SIZE,5.7,8,AS5,X,15.1,9.5,12.6,22.0,290.0
300,2010,DODGE,CHARGER AWD,FULL-SIZE,3.5,6,AS5,X,14.2,10.2,12.4,23.0,285.0
301,2010,DODGE,CHARGER AWD (MDS),FULL-SIZE,5.7,8,AS5,X,15.0,10.3,12.9,22.0,297.0
302,2010,DODGE,CHARGER SRT8,FULL-SIZE,6.1,8,AS5,Z,17.8,12.5,15.4,18.0,354.0
303,2010,DODGE,DAKOTA 4X2,PICKUP TRUCK - STANDARD,3.7,6,A4,X,16.1,11.5,14.0,20.0,322.0
304,2010,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,3.7,6,A4,X,17.3,13.3,15.5,18.0,357.0
305,2010,DODGE,DAKOTA FFV 4X2,PICKUP TRUCK - STANDARD,4.7,8,A5,X,16.7,12.6,14.8,19.0,340.0
306,2010,DODGE,DAKOTA FFV 4X2,PICKUP TRUCK - STANDARD,4.7,8,A5,E,26.1,18.2,22.5,13.0,360.0
307,2010,DODGE,DAKOTA FFV 4X4,PICKUP TRUCK - STANDARD,4.7,8,A5,X,17.3,12.7,15.2,19.0,350.0
308,2010,DODGE,DAKOTA FFV 4X4,PICKUP TRUCK - STANDARD,4.7,8,A5,E,26.1,19.6,23.1,12.0,370.0
309,2010,DODGE,GRAND CARAVAN,MINIVAN,4.0,6,A6,X,13.7,9.4,11.8,24.0,271.0
310,2010,DODGE,GRAND CARAVAN FFV,MINIVAN,3.3,6,A4,X,14.2,9.9,12.3,23.0,283.0
311,2010,DODGE,GRAND CARAVAN FFV,MINIVAN,3.3,6,A4,E,20.3,14.1,17.5,16.0,280.0
312,2010,DODGE,GRAND CARAVAN FFV C/V,MINIVAN,3.3,6,A4,X,13.8,9.8,12.0,24.0,276.0
313,2010,DODGE,GRAND CARAVAN FFV C/V,MINIVAN,3.3,6,A4,E,19.9,13.9,17.2,16.0,275.0
314,2010,DODGE,JOURNEY 4X2,SUV,2.4,4,A4,X,12.5,9.4,11.1,25.0,255.0
315,2010,DODGE,JOURNEY 4X2,SUV,3.5,6,AS6,X,14.9,9.8,12.6,22.0,290.0
316,2010,DODGE,JOURNEY AWD,SUV,3.5,6,AS6,X,15.2,10.3,13.0,22.0,299.0
317,2010,DODGE,NITRO 4X4,SUV,3.7,6,A4,X,15.6,11.4,13.7,21.0,315.0
318,2010,DODGE,NITRO 4X4,SUV,4.0,6,A5,X,15.1,11.4,13.5,21.0,311.0
319,2010,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,3.7,6,A4,X,16.5,11.8,14.4,20.0,331.0
320,2010,DODGE,RAM 1500 (MDS),PICKUP TRUCK - STANDARD,5.7,8,A5,X,17.1,12.0,14.8,19.0,340.0
321,2010,DODGE,RAM 1500 4X4 (MDS),PICKUP TRUCK - STANDARD,5.7,8,A5,X,18.0,12.7,15.6,18.0,359.0
322,2010,DODGE,RAM 1500 FFV,PICKUP TRUCK - STANDARD,4.7,8,A5,X,17.3,12.7,15.2,19.0,350.0
323,2010,DODGE,RAM 1500 FFV,PICKUP TRUCK - STANDARD,4.7,8,A5,E,26.7,18.8,23.1,12.0,370.0
324,2010,DODGE,RAM 1500 FFV 4X4,PICKUP TRUCK - STANDARD,4.7,8,A5,X,18.5,13.4,16.2,17.0,373.0
325,2010,DODGE,RAM 1500 FFV 4X4,PICKUP TRUCK - STANDARD,4.7,8,A5,E,26.1,19.6,23.1,12.0,370.0
326,2010,DODGE,VIPER SRT10 CONVERTIBLE,TWO-SEATER,8.4,10,M6,Z,18.6,10.9,15.1,19.0,347.0
327,2010,DODGE,VIPER SRT10 COUPE,TWO-SEATER,8.4,10,M6,Z,18.6,10.9,15.1,19.0,347.0
328,2010,FERRARI,599 GTB FIORANO,TWO-SEATER,6.0,12,AS6,Z,22.1,15.4,19.1,15.0,439.0
329,2010,FERRARI,599 GTB FIORANO,TWO-SEATER,6.0,12,M6,Z,21.8,15.3,18.9,15.0,435.0
330,2010,FERRARI,612 SCAGLIETTI,MID-SIZE,5.7,12,AS6,Z,25.0,15.0,20.5,14.0,472.0
331,2010,FERRARI,612 SCAGLIETTI,MID-SIZE,5.7,12,M6,Z,24.5,15.2,20.3,14.0,467.0
332,2010,FERRARI,CALIFORNIA,MID-SIZE,4.3,8,AS7,Z,18.7,12.5,15.9,18.0,366.0
333,2010,FORD,CROWN VICTORIA,FULL-SIZE,4.6,8,A4,X,15.0,10.3,12.9,22.0,297.0
334,2010,FORD,CROWN VICTORIA,FULL-SIZE,4.6,8,A4,E,20.2,13.8,17.3,16.0,277.0
335,2010,FORD,EDGE,SUV,3.5,6,A6,X,13.3,9.6,11.6,24.0,267.0
336,2010,FORD,EDGE AWD,SUV,3.5,6,A6,X,14.0,10.4,12.4,23.0,285.0
337,2010,FORD,ESCAPE,SUV,2.5,4,A6,X,11.4,8.5,10.1,28.0,232.0
338,2010,FORD,ESCAPE,SUV,2.5,4,M5,X,10.5,8.6,9.7,29.0,223.0
339,2010,FORD,ESCAPE 4X4,SUV,2.5,4,A6,X,11.8,9.0,10.6,27.0,244.0
340,2010,FORD,ESCAPE 4X4 FFV,SUV,3.0,6,A6,X,13.1,10.4,11.9,24.0,274.0
341,2010,FORD,ESCAPE 4X4 FFV,SUV,3.0,6,A6,E,18.1,13.9,16.2,17.0,259.0
342,2010,FORD,ESCAPE FFV,SUV,3.0,6,A6,X,12.3,9.5,11.1,25.0,255.0
343,2010,FORD,ESCAPE FFV,SUV,3.0,6,A6,E,16.7,12.6,14.8,19.0,237.0
344,2010,FORD,ESCAPE HYBRID,SUV,2.5,4,AV,X,6.9,7.8,7.3,39.0,168.0
345,2010,FORD,ESCAPE HYBRID 4X4,SUV,2.5,4,AV,X,7.8,8.7,8.2,34.0,189.0
346,2010,FORD,EXPEDITION 4X4 FFV,SUV,5.4,8,A6,X,19.1,13.6,16.7,17.0,384.0
347,2010,FORD,EXPEDITION 4X4 FFV,SUV,5.4,8,A6,E,25.3,18.3,22.2,13.0,355.0
348,2010,FORD,EXPLORER 4X4,SUV,4.0,6,A5,X,18.0,12.8,15.6,18.0,359.0
349,2010,FORD,EXPLORER 4X4,SUV,4.6,8,A6,X,16.9,12.1,14.8,19.0,340.0
350,2010,FORD,EXPLORER SPORT TRAC 4X4,PICKUP TRUCK - STANDARD,4.0,6,A5,X,18.0,12.8,15.6,18.0,359.0
351,2010,FORD,EXPLORER SPORT TRAC 4X4,PICKUP TRUCK - STANDARD,4.6,8,A6,X,16.9,12.1,14.8,19.0,340.0
352,2010,FORD,F150,PICKUP TRUCK - STANDARD,4.6,8,A4,X,16.1,12.2,14.3,20.0,329.0
353,2010,FORD,F150,PICKUP TRUCK - STANDARD,4.6,8,A6,X,16.0,11.4,13.9,20.0,320.0
354,2010,FORD,F150 4X4,PICKUP TRUCK - STANDARD,4.6,8,A6,X,16.6,12.0,14.5,19.0,334.0
355,2010,FORD,F150 FFV,PICKUP TRUCK - STANDARD,5.4,8,A6,X,16.6,12.0,14.5,19.0,334.0
356,2010,FORD,F150 FFV,PICKUP TRUCK - STANDARD,5.4,8,A6,E,22.8,16.6,20.0,14.0,320.0
357,2010,FORD,F150 FFV 4X4,PICKUP TRUCK - STANDARD,5.4,8,A6,X,17.7,13.3,15.7,18.0,361.0
358,2010,FORD,F150 FFV 4X4,PICKUP TRUCK - STANDARD,5.4,8,A6,E,24.0,18.2,21.4,13.0,342.0
359,2010,FORD,FLEX,SUV,3.5,6,A6,X,13.3,9.6,11.6,24.0,267.0
360,2010,FORD,FLEX AWD,SUV,3.5,6,A6,X,15.1,10.7,13.1,22.0,301.0
361,2010,FORD,FLEX AWD,SUV,3.5,6,AS6,X,14.7,10.7,12.9,22.0,297.0
362,2010,FORD,FOCUS,COMPACT,2.0,4,A4,X,9.7,7.0,8.5,33.0,196.0
363,2010,FORD,FOCUS,COMPACT,2.0,4,M5,X,9.8,6.7,8.4,34.0,193.0
364,2010,FORD,FUSION,MID-SIZE,2.5,4,A6,X,10.8,7.6,9.4,30.0,216.0
365,2010,FORD,FUSION,MID-SIZE,2.5,4,M6,X,10.8,8.2,9.6,29.0,221.0
366,2010,FORD,FUSION,MID-SIZE,3.0,6,AS6,X,12.6,8.7,10.8,26.0,248.0
367,2010,FORD,FUSION,MID-SIZE,3.0,6,AS6,E,17.3,11.9,14.9,19.0,238.0
368,2010,FORD,FUSION AWD,MID-SIZE,3.0,6,AS6,X,13.3,9.3,11.5,25.0,265.0
369,2010,FORD,FUSION AWD,MID-SIZE,3.0,6,AS6,E,18.0,12.6,15.5,18.0,248.0
370,2010,FORD,FUSION AWD,MID-SIZE,3.5,6,AS6,X,14.3,9.8,12.3,23.0,283.0
371,2010,FORD,FUSION HYBRID,MID-SIZE,2.5,4,AV,X,5.7,6.5,6.0,47.0,138.0
372,2010,FORD,FUSION S,MID-SIZE,2.5,4,A6,X,10.2,7.0,8.8,32.0,202.0
373,2010,FORD,FUSION S,MID-SIZE,2.5,4,M6,X,10.9,7.5,9.4,30.0,216.0
374,2010,FORD,MUSTANG,COMPACT,4.0,6,A5,X,14.5,10.1,12.5,23.0,288.0
375,2010,FORD,MUSTANG,COMPACT,4.0,6,M5,X,13.2,9.0,11.3,25.0,260.0
376,2010,FORD,MUSTANG,COMPACT,4.6,8,A5,X,13.8,10.3,12.2,23.0,281.0
377,2010,FORD,MUSTANG,COMPACT,4.6,8,M5,X,14.6,9.9,12.5,23.0,288.0
378,2010,FORD,MUSTANG,COMPACT,5.4,8,M6,Z,16.5,10.7,13.9,20.0,320.0
379,2010,FORD,RANGER,PICKUP TRUCK - SMALL,2.3,4,A5,X,12.6,9.9,11.4,25.0,262.0
380,2010,FORD,RANGER,PICKUP TRUCK - SMALL,2.3,4,M5,X,10.9,8.7,9.9,29.0,228.0
381,2010,FORD,RANGER,PICKUP TRUCK - SMALL,4.0,6,A5,X,15.0,11.4,13.4,21.0,308.0
382,2010,FORD,RANGER,PICKUP TRUCK - SMALL,4.0,6,M5,X,15.6,11.4,13.7,21.0,315.0
383,2010,FORD,RANGER 4X4,PICKUP TRUCK - SMALL,4.0,6,A5,X,16.8,13.1,15.2,19.0,350.0
384,2010,FORD,RANGER 4X4,PICKUP TRUCK - SMALL,4.0,6,M5,X,15.6,12.5,14.2,20.0,327.0
385,2010,FORD,TAURUS,FULL-SIZE,3.5,6,A6,X,13.1,8.6,11.1,25.0,255.0
386,2010,FORD,TAURUS,FULL-SIZE,3.5,6,AS6,X,13.2,8.8,11.2,25.0,258.0
387,2010,FORD,TAURUS AWD,FULL-SIZE,3.5,6,AS6,X,13.8,9.4,11.8,24.0,271.0
388,2010,FORD,TAURUS AWD,FULL-SIZE,3.5,6,AS6,X,13.8,9.5,11.9,24.0,274.0
389,2010,FORD,TRANSIT CONNECT,SPECIAL PURPOSE VEHICLE,2.0,4,A4,X,10.9,9.4,10.2,28.0,235.0
390,2010,GMC,ACADIA,SUV,3.6,6,A6,X,14.3,9.9,12.3,23.0,283.0
391,2010,GMC,ACADIA AWD,SUV,3.6,6,A6,X,14.7,10.4,12.8,22.0,294.0
392,2010,GMC,CANYON,PICKUP TRUCK - SMALL,2.9,4,A4,X,12.9,9.6,11.4,25.0,262.0
393,2010,GMC,CANYON,PICKUP TRUCK - SMALL,2.9,4,M5,X,12.8,9.3,11.2,25.0,258.0
394,2010,GMC,CANYON,PICKUP TRUCK - SMALL,3.7,5,A4,X,14.0,10.3,12.4,23.0,285.0
395,2010,GMC,CANYON,PICKUP TRUCK - SMALL,5.3,8,A4,X,16.1,11.7,14.1,20.0,324.0
396,2010,GMC,CANYON 4WD,PICKUP TRUCK - SMALL,2.9,4,A4,X,13.5,10.1,12.0,24.0,276.0
397,2010,GMC,CANYON 4WD,PICKUP TRUCK - SMALL,2.9,4,M5,X,13.2,9.6,11.6,24.0,267.0
398,2010,GMC,CANYON 4WD,PICKUP TRUCK - SMALL,3.7,5,A4,X,14.5,10.6,12.7,22.0,292.0
399,2010,GMC,CANYON 4WD,PICKUP TRUCK - SMALL,5.3,8,A4,X,17.0,12.2,14.9,19.0,343.0
400,2010,GMC,CANYON CHASSIS CAB,PICKUP TRUCK - SMALL,3.7,5,A4,X,15.5,12.0,13.9,20.0,320.0
401,2010,GMC,CANYON CHASSIS CAB 4WD,PICKUP TRUCK - SMALL,3.7,5,A4,X,14.9,11.0,13.1,22.0,301.0
402,2010,GMC,CANYON CREW CAB,PICKUP TRUCK - SMALL,2.9,4,A4,X,13.0,9.6,11.5,25.0,265.0
403,2010,GMC,CANYON CREW CAB,PICKUP TRUCK - SMALL,2.9,4,M5,X,12.9,9.3,11.2,25.0,258.0
404,2010,GMC,CANYON CREW CAB,PICKUP TRUCK - SMALL,3.7,5,A4,X,14.2,10.4,12.5,23.0,288.0
405,2010,GMC,CANYON CREW CAB,PICKUP TRUCK - SMALL,5.3,8,A4,X,16.1,11.7,14.1,20.0,324.0
406,2010,GMC,CANYON CREW CAB 4WD,PICKUP TRUCK - SMALL,3.7,5,A4,X,14.9,11.0,13.1,22.0,301.0
407,2010,GMC,CANYON CREW CAB 4WD,PICKUP TRUCK - SMALL,5.3,8,A4,X,17.0,12.2,14.9,19.0,343.0
408,2010,GMC,SAVANA CARGO,VAN - CARGO,4.3,6,A4,X,15.7,11.8,14.0,20.0,322.0
409,2010,GMC,SAVANA CARGO,VAN - CARGO,5.3,8,A4,X,18.0,13.4,15.9,18.0,366.0
410,2010,GMC,SAVANA CARGO,VAN - CARGO,5.3,8,A4,E,23.5,17.7,20.9,14.0,334.0
411,2010,GMC,SAVANA CARGO AWD,VAN - CARGO,5.3,8,A4,X,18.3,14.1,16.4,17.0,377.0
412,2010,GMC,SAVANA CARGO AWD,VAN - CARGO,5.3,8,A4,E,23.5,18.4,21.2,13.0,339.0
413,2010,GMC,SAVANA CARGO CONV,VAN - CARGO,5.3,8,A4,X,18.6,13.9,16.5,17.0,380.0
414,2010,GMC,SAVANA CARGO CONV,VAN - CARGO,5.3,8,A4,E,23.9,18.5,21.5,13.0,344.0
415,2010,GMC,SAVANA CARGO CONV AWD,VAN - CARGO,5.3,8,A4,X,18.3,14.2,16.4,17.0,377.0
416,2010,GMC,SAVANA CARGO CONV AWD,VAN - CARGO,5.3,8,A4,E,25.3,19.3,22.6,12.0,362.0
417,2010,GMC,SAVANA PASSENGER,VAN - PASSENGER,5.3,8,A4,X,18.6,13.9,16.5,17.0,380.0
418,2010,GMC,SAVANA PASSENGER,VAN - PASSENGER,5.3,8,A4,E,23.9,18.5,21.5,13.0,344.0
419,2010,GMC,SAVANA PASSENGER AWD,VAN - PASSENGER,5.3,8,A4,X,18.3,14.2,16.4,17.0,377.0
420,2010,GMC,SAVANA PASSENGER AWD,VAN - PASSENGER,5.3,8,A4,E,25.3,19.3,22.6,12.0,362.0
421,2010,GMC,SIERRA,PICKUP TRUCK - STANDARD,4.3,6,A4,X,15.7,11.8,14.0,20.0,322.0
422,2010,GMC,SIERRA,PICKUP TRUCK - STANDARD,4.8,8,A4,X,17.0,12.3,14.9,19.0,343.0
423,2010,GMC,SIERRA,PICKUP TRUCK - STANDARD,4.8,8,A4,E,22.2,16.7,19.7,14.0,315.0
424,2010,GMC,SIERRA,PICKUP TRUCK - STANDARD,5.3,8,A6,X,15.9,11.1,13.7,21.0,315.0
425,2010,GMC,SIERRA,PICKUP TRUCK - STANDARD,5.3,8,A6,E,21.3,14.7,18.3,15.0,293.0
426,2010,GMC,SIERRA,PICKUP TRUCK - STANDARD,6.2,8,A6,Z,18.8,12.5,16.0,18.0,368.0
427,2010,GMC,SIERRA,PICKUP TRUCK - STANDARD,6.2,8,A6,E,24.1,16.9,20.9,14.0,334.0
428,2010,GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,4.3,6,A4,X,16.6,13.3,15.1,19.0,347.0
429,2010,GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,4.8,8,A4,X,17.7,13.4,15.7,18.0,361.0
430,2010,GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,4.8,8,A4,E,23.2,17.8,20.8,14.0,333.0
431,2010,GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,5.3,8,A6,X,16.1,11.2,13.9,20.0,320.0
432,2010,GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,5.3,8,A6,E,21.5,14.7,18.5,15.0,296.0
433,2010,GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,6.2,8,A6,Z,19.4,12.6,16.3,17.0,375.0
434,2010,GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,6.2,8,A6,E,24.9,17.4,21.5,13.0,344.0
435,2010,GMC,SIERRA DENALI AWD,PICKUP TRUCK - STANDARD,6.2,8,A6,Z,19.7,12.6,16.5,17.0,380.0
436,2010,GMC,SIERRA DENALI AWD,PICKUP TRUCK - STANDARD,6.2,8,A6,E,25.1,17.5,21.7,13.0,347.0
437,2010,GMC,SIERRA HYBRID,PICKUP TRUCK - STANDARD,6.0,8,AV,X,11.1,10.7,10.9,26.0,251.0
438,2010,GMC,SIERRA HYBRID 4WD,PICKUP TRUCK - STANDARD,6.0,8,AV,X,11.2,10.7,11.0,26.0,253.0
439,2010,GMC,SIERRA XFE,PICKUP TRUCK - STANDARD,5.3,8,A6,X,15.3,10.7,13.3,21.0,306.0
440,2010,GMC,SIERRA XFE,PICKUP TRUCK - STANDARD,5.3,8,A6,E,20.7,14.4,17.9,16.0,286.0
441,2010,GMC,TERRAIN,SUV,2.4,4,A6,X,10.5,7.3,9.1,31.0,209.0
442,2010,GMC,TERRAIN,SUV,3.0,6,A6,X,13.9,9.5,11.9,24.0,274.0
443,2010,GMC,TERRAIN AWD,SUV,2.4,4,A6,X,11.5,8.2,10.0,28.0,230.0
444,2010,GMC,TERRAIN AWD,SUV,3.0,6,A6,X,13.8,9.9,12.1,23.0,278.0
445,2010,GMC,YUKON,SUV,5.3,8,A6,X,16.1,11.3,13.9,20.0,320.0
446,2010,GMC,YUKON,SUV,5.3,8,A6,E,21.6,14.7,18.5,15.0,296.0
447,2010,GMC,YUKON 4WD,SUV,5.3,8,A6,X,16.1,11.2,13.9,20.0,320.0
448,2010,GMC,YUKON 4WD,SUV,5.3,8,A6,E,21.5,14.7,18.5,15.0,296.0
449,2010,GMC,YUKON DENALI AWD,SUV,6.2,8,A6,Z,17.0,11.9,14.7,19.0,338.0
450,2010,GMC,YUKON DENALI AWD,SUV,6.2,8,A6,E,23.3,15.5,19.8,14.0,317.0
451,2010,GMC,YUKON HYBRID,SUV,6.0,8,AV,X,11.1,10.7,10.9,26.0,251.0
452,2010,GMC,YUKON HYBRID 4WD,SUV,6.0,8,AV,X,11.2,10.7,11.0,26.0,253.0
453,2010,GMC,YUKON XL,SUV,5.3,8,A6,X,16.1,11.3,13.9,20.0,320.0
